"fid","plot_id","geom","ldi_250ft","ldi_500ft","ldi_1k","ldi_1k_2005","ldi_2k","ldi_3k"
1,"1002_1st",POINT (2181961.966582265 561937.2040621865),0.0,0.032050920094496706,0.4004031404023592,0.19219416638793715,0.8324491457799008,1.217612466056905
2,"1003_1st",POINT (2150603.164234109 613126.064323057),0.0,0.08706050912661042,0.0750729805347812,0.03469856223607514,0.6049081119813088,1.066578850931248
3,"1004_1st",POINT (2227459.3677537353 626208.1290629893),0.0,0.0,0.021370902323597084,0.009816588986154907,0.3412775429811909,0.4679069901250324
4,"1005_1st",POINT (2191854.262734906 580245.1985438305),0.0,0.0,0.0,0.0,0.7967676069740536,1.3446244563238392
5,"1006_1st",POINT (2116873.0660748766 635134.0578629784),0.0,0.0,0.011820339542260475,0.005423627674370132,0.10115978501025022,0.3723070008988428
6,"1008_1st",POINT (2190036.868129209 621532.8721944819),0.08264842633353046,0.298482695428149,0.6383467735472637,0.31508929461946883,0.8856341340984858,3.5988100256367304
7,"1009_1st",POINT (2186183.001461539 567396.754859939),0.220868553569641,0.1558622004770241,0.21514643973399333,0.10106590263412554,0.25739927637688237,0.7850551252154536
8,"1010_1st",POINT (2133646.5227815625 633287.311399208),0.0,0.0439606818355413,0.3000073664949298,0.14232703426892152,1.1721109579048288,1.2546281189333328
9,"1011_1st",POINT (2241516.6150900857 623285.3519849064),0.17813956583784457,0.4045299775959924,1.1902661729615742,0.6274578314448548,4.119413221847007,5.7124566150615745
10,"1012_1st",POINT (2263448.5015464947 693603.9259807129),0.20141945408973105,0.20160137991664834,0.19027109578841686,0.08912301544878173,0.2465384848024889,0.21790367896453494
11,"1013_1st",POINT (2190970.2079551797 596392.8369220573),0.2898126119683327,0.7846109730890731,0.7589742085316659,0.3800117396879385,1.022123634048426,1.3917869043993116
12,"1014_1st",POINT (2151590.812440321 612514.1766139114),0.42287748257621965,0.5348976508973295,0.5702872906360931,0.2792471855101171,1.1400355893608463,2.890467624562807
13,"1015_1st",POINT (2226480.089493163 626164.7588056242),0.0,0.11073323526312384,0.6266345198502954,0.3088811985010431,0.6680457911283146,0.5172762208690634
14,"1016_1st",POINT (2266405.238691552 646290.8078286115),1.5528397214346,0.7129649018552507,0.32211522554300387,0.15320936825696588,0.33138607966016875,0.3362166065203998
15,"1017_1st",POINT (2260708.6957178693 695417.7523155698),0.4617694445006407,0.3193948797755585,0.5904752502422419,0.28982022149353304,0.7351187834703619,0.5231627300362233
16,"1018_1st",POINT (2187855.8094094265 564067.1904626635),0.0,0.0,0.0,0.0,0.38437753482426684,0.8589561356265554
17,"1019_1st",POINT (2160569.6807019217 592974.5140866536),0.11824441261575551,0.30866525751025436,0.48067628489852343,0.2329039875260309,0.9224532293598036,1.046011701756278
18,"1021_1st",POINT (2179778.7977212896 567062.590232309),0.0,0.26756666541565405,0.21368895312109337,0.10036426138796825,0.3036699236506372,0.5921007948197383
19,"1022_1st",POINT (2151606.9350882177 657003.8943392975),0.345496624954168,1.4326524935025589,1.114800895907587,0.5823684006142213,3.419385734365264,3.161659947060614
20,"1024_1st",POINT (2173215.311791472 637400.8584867155),0.32751386245034786,0.497869667677065,2.8338942662897497,1.8315760191943302,6.8860334901257705,8.47142033107408
21,"1025_1st",POINT (2215290.323092713 600147.1349823354),0.0000022996986759,0.16923999503029394,0.19480213558629747,0.09129331821097864,0.08131710049043836,0.09355650768185104
22,"1026_1st",POINT (2136020.0235616025 633220.0078559845),0.0,0.022737182378568865,0.6290065458333842,0.3101371424728028,0.7910484354320051,0.5962360776148234
23,"1028_1st",POINT (2261684.8931158483 689909.0050560625),0.293174880141789,0.28235219733927913,0.40412925584185383,0.19406722645071223,0.4124742754467572,0.4586147540714738
24,"1029_1st",POINT (2225127.81462265 590470.8022138919),0.0,0.0,0.0,0.0,0.9182317795425621,1.4531896170898335
25,"1030_1st",POINT (2151259.886441043 650416.9735159639),0.30051231870632733,0.43842166544143246,3.789370916513997,2.7720085196578266,3.3111143886948384,3.430709015285336
26,"1031_1st",POINT (2223862.2620297046 623305.4720035958),0.2822180043503069,0.1691964575426671,0.09042276369806937,0.04186735495509764,0.23817154475537766,0.8016228505745637
27,"1033_1st",POINT (2264033.0933263954 698993.4296601709),0.07830600552243669,0.34205575721716763,0.25065872258771793,0.11823465846757367,0.25050097974789404,0.2578567336421616
28,"1034_1st",POINT (2190416.752383125 563540.5595601408),0.0,0.0,0.12128997847165304,0.056360170342194524,0.7231188016842155,0.8650475690162189
29,"1035_1st",POINT (2152806.59839531 606883.1564252784),0.2868624775632446,0.21359215694657988,0.18537473563163584,0.08678027360281934,0.3639983904775462,2.1111169327261927
30,"1038_1st",POINT (2154592.8953821138 651550.3844188603),0.0,0.22324162739090117,6.491755347750765,6.882144595240938,8.091798699281492,6.443191449251025
31,"1039_1st",POINT (2165818.3618200026 596992.336310299),0.0,0.0,0.0878584902405882,0.04066800155363767,0.12831492317189241,0.3808026971957082
32,"1040_1st",POINT (2259228.089651692 696102.9687778966),0.0,0.185726421892504,2.1680991326412427,1.2884079158021098,1.03188829915949,2.5631828276811404
33,"1041_1st",POINT (2214486.8870765325 598659.5335833906),0.0,0.0006297410185763,0.20950920138432624,0.09835341369826367,0.12788406387565998,0.18989159712173348
34,"1043_1st",POINT (2216762.6005652957 614219.7982111296),0.0,0.0,0.06078917842809673,0.028050334413878664,1.1377529085308928,0.887122770621374
35,"1044_1st",POINT (2265948.4769920013 692180.9788399424),0.0,0.0003061942927377,0.14165702792680565,0.0659794960782648,0.10577510537682933,0.2752136734428786
36,"1045_1st",POINT (2219696.2585953246 595769.4774980147),0.0,0.0,0.0,0.0,0.04141030379287202,0.08374822455700878
37,"1046_1st",POINT (2149944.3791740076 624328.9470939125),0.0,0.028621045096803688,0.18485482102976775,0.08653166722954587,2.5071382853282898,7.093210161606745
38,"1047_1st",POINT (2228799.102289071 623136.3814762708),0.0,0.0,0.09833228603391676,0.04557123432954836,0.2489190964803626,0.43954910423938354
39,"1048_1st",POINT (2266577.81299178 638163.4293244713),0.1522240722173126,0.24587299814867758,0.540247969086746,0.26360539325508703,0.4821940951090367,0.49034858979704526
40,"1050_1st",POINT (2120737.0505225165 639188.2390944412),0.0,0.14730810356331026,0.23892098823680386,0.11254439783260113,0.4559765328886949,0.7021299175639588
41,"1051_1st",POINT (2159615.5805698065 597863.8943547637),0.0,0.0,0.0874144453257726,0.04046038627384464,2.4598937347673915,4.5590732576571655
42,"1052_1st",POINT (2203169.4064392135 639319.3036049746),2.09648760808387,7.768842829112165,8.356776380113342,11.641094053966413,9.167921761182583,9.469549022914626
43,"1053_1st",POINT (2187340.179217989 565396.0291462848),0.0,0.0,0.7894627734516293,0.3967083568331845,1.1827480458655326,0.7660648921203157
44,"1054_1st",POINT (2144368.0653844303 639208.2102577186),0.906298915551269,1.4602765229723063,1.0186668895740392,0.5260528852760985,8.617141941132187,9.734621551924562
45,"1055_1st",POINT (2250151.0676476136 637089.8481349737),1.0306586348240334,1.2929613434278509,2.0638402993725187,1.2106420474296011,4.343496606376709,5.433078713607166
46,"1057_1st",POINT (2213661.6462459243 602783.0240776408),0.0,0.044184647377430816,0.08859205829323072,0.04101103123690718,0.057541998543421305,0.19883833970326562
47,"1058_1st",POINT (2145318.125053513 641288.4849650969),1.3188969759213098,6.5802844604440995,5.139650114432914,4.508574287161309,5.217217188056317,6.553550459782967
48,"1059_1st",POINT (2223518.420853601 615387.5653571642),9.0851241382797,7.961102529874986,6.197532883195992,6.300989492167943,3.5803259330901156,2.346710825889575
49,"1060_1st",POINT (2263284.430868501 641857.5956653219),0.0,0.0,0.08870171793357808,0.04106231504556162,0.23807333663812294,0.3067993168824729
50,"1061_1st",POINT (2216639.259990936 598025.8632349465),0.0,0.0,0.05810567748177848,0.02680376844194591,0.044681959708814424,0.08887190721014558
51,"1063_1st",POINT (2230992.6284173066 625095.1850627318),1.0082064507133135,1.008206450713295,1.0012162571978718,0.5159632751679759,1.0988550908905808,2.607322518252364
52,"1064_1st",POINT (2262710.6273965007 638560.104895544),0.03038674361920743,0.112572278369646,0.14039762285546073,0.06538337162525,0.21968772882744234,0.37813211936766433
53,"1065_1st",POINT (2264101.990805507 695419.460633064),0.2525249419646048,0.22791307986900974,0.23872743430432622,0.11245069489944992,0.4773662869739922,0.29020143021940165
54,"1066_1st",POINT (2181704.3984073014 563982.5947221373),0.0,0.0,0.0,0.0,0.05518014951451029,0.2907520643694908
55,"1067_1st",POINT (2147755.874735443 612022.4200845938),0.0,0.5805972556260417,0.8205519820522021,0.41385503897204357,1.3696473380450551,1.1187542580089107
56,"1068_1st",POINT (2231754.015636635 628233.5636010737),0.0,0.0,0.7727112619872019,0.38752012943391184,4.725504647482477,6.101157084264908
57,"1069_1st",POINT (2190711.946582532 579192.5129005818),0.06156414307485929,0.45569929368987894,0.16413616267478204,0.07664885929576049,0.20886695098419578,0.6743435428216904
58,"1070_1st",POINT (2114340.159686989 635745.1931050881),0.0,0.0,0.03916543778385766,0.01802733353802727,0.22870174846818428,0.44045515750952163
59,"1071_1st",POINT (2162444.4604972843 600367.9300752896),0.05584754117760146,0.5098139676328619,0.47894088292166803,0.2320159123834658,0.8550461112459046,3.045624633340924
60,"1072_1st",POINT (2190473.381333867 629513.0292184483),1.1451813294989592,1.6175178969085715,1.9309680643834135,1.1142013457055582,2.9772600194689707,2.5199469657729017
61,"1073_1st",POINT (2187870.1453389768 569419.7350009931),0.21329695214373987,0.6799717080925032,0.5725435094992558,0.28042639654834983,0.8287229887780917,0.8180381011515758
62,"1074_1st",POINT (2138849.881386223 631480.0918675447),3.9853403685099362,2.290834858172654,1.732767591558681,0.9757178804250828,4.315901825336431,5.778519656529975
63,"1075_1st",POINT (2247510.2148008156 626899.8981608616),0.01628578587875213,0.44596813467460145,0.4628178892894026,0.22378206836321923,0.8086313046115351,2.852840729820655
64,"1076_1st",POINT (2263852.8052033903 694326.8037817702),0.3195121570317315,0.27709869606550186,0.49201430020717507,0.2387148481221512,0.35914434483320995,0.24094776327523718
65,"1077_1st",POINT (2172870.7462138636 597721.8767788791),0.1630171727537581,0.1649852634440115,1.372157894144469,0.73941054954344,4.928598726431258,4.520261405825396
66,"1078_1st",POINT (2152759.214582113 620531.8873338328),0.0,0.0,2.653596891484294,1.676171403560815,8.101642567767794,7.401623928151714
67,"1080_1st",POINT (2267297.513716293 648619.4681367954),0.2433681085060554,0.2806766437153966,0.35279490709013434,0.16840315484934212,0.39066602925394855,0.34254569712033356
68,"1081_1st",POINT (2261144.2495221263 696720.3716962817),0.29409307887379416,0.17564966282451128,0.1528615865623498,0.0712906583422882,0.3117316727096803,0.547974179331336
69,"1082_1st",POINT (2188274.5644389633 562806.7037362438),0.0,0.0,0.026068900523227526,0.011981069211388825,0.5014856143409291,0.5968593888363513
70,"1083_1st",POINT (2159270.483049801 595656.7602748598),0.0,0.003267674415366144,0.880928292563163,0.44750719134686967,0.8616922998178461,1.2766817694428443
71,"1086_1st",POINT (2153465.648335106 657644.934093922),0.3424394289715952,0.4022719350987089,2.755739530603119,1.7634188390955965,2.625913775149926,2.5038493702679423
72,"1087_1st",POINT (2167985.6069854996 595745.9451629034),0.0,0.0,0.020473609663841416,0.009403451020626057,0.18975452961777797,0.3725751433829333
73,"1088_1st",POINT (2178350.274002362 649579.0695934455),1.7581864768610296,4.370483323854678,4.63435406344481,3.794801787921348,4.905393744778662,7.292565134704675
74,"1089_1st",POINT (2213623.9189639385 600563.6270898604),0.0,0.0,0.0,0.0,0.107577528720643,0.19426420882770218
75,"1090_1st",POINT (2135570.327552465 633581.2313443195),0.0,0.06502729674316356,1.2208060910876097,0.6459288626311309,0.7769453687048709,0.5736488921662807
76,"1091_1st",POINT (2241650.3836206887 625753.7314661733),0.6621647785031491,0.6276963299389994,0.31704023611495824,0.1507063633282393,5.5929642953448795,6.487342173602395
77,"1092_1st",POINT (2262222.068871263 690965.0911579686),0.0,0.01116333640363027,0.07535753898178114,0.03483122888923851,0.20999248401458132,0.3027763596829539
78,"1093_1st",POINT (2220844.4882846875 592673.4750656161),0.0,0.0,0.0,0.0,0.19225926565911852,0.7502342814695602
79,"1094_1st",POINT (2151662.9551162897 646470.2442300637),0.3614679491716813,0.44819042047374325,0.8929437215520463,0.4542602696493931,1.1733429641528175,1.7286366615904862
80,"1096_1st",,,,,,,
81,"1097_1st",POINT (2260972.2769387476 698248.7662384086),0.3550614638307247,0.6218384944796811,0.5877304751972465,0.288379812530448,0.3783114485832014,0.9925983919423746
82,"1098_1st",POINT (2189619.304178455 561099.2936207955),1.1128727335369581,1.605540904940326,1.8010424284833766,1.0227099324346116,1.2640412281601083,0.850404274330778
83,"1099_1st",POINT (2155981.9511878216 602262.1784774471),9.068991930669668,12.100569079723336,12.024737291617619,29.729534526834797,9.643960799694337,8.907141733469865
84,"1100_1st",POINT (2259127.816690474 692202.6240457223),0.8046575031263092,0.8383229448276254,4.086583854594453,3.109310554615143,5.897633798446138,6.06942689810003
85,"1101_1st",POINT (2188951.7420322555 566667.8160328459),0.0,0.03216675135924188,0.5279025272016789,0.25720829419983404,0.7481950734137127,0.864785440717488
86,"1102_1st",POINT (2151941.1681408626 656306.8544880113),0.12437222391308442,0.4874113970241476,0.4036041584432236,0.19380317089900936,0.9847557759434472,2.953338862688834
87,"1103_1st",POINT (2165763.477348995 594313.8273545739),0.0,0.07259279902564969,0.2806932269728179,0.1328651089260013,0.32342117736292164,0.3625923076805083
88,"1104_1st",POINT (2267161.0576163405 681668.514413015),0.7449903336796952,0.3516220215238211,0.3690911435744803,0.17651744701097544,0.31063155670166753,0.30961110920294177
89,"1105_1st",POINT (2215873.7419097945 597923.2116714542),0.0,0.0,0.0,0.0,0.0662926080298582,0.1300662153777969
90,"1106_1st",POINT (2147993.290459077 647699.5041015996),0.6382455761952542,0.36114306814010877,0.46938164601292476,0.22713042153401997,1.6840560980463637,3.5742784584547893
91,"1107_1st",POINT (2221094.599246019 615595.0714806318),0.0,0.0032215607687851584,0.26900064582955524,0.1271573715471825,1.7055489460226867,2.6198417744887808
92,"1108_1st",POINT (2268068.689443172 652502.6064320832),0.0,0.18662837482247188,0.6023858540815301,0.2960812507934194,0.6948435998527457,0.5402707267357285
93,"1110_1st",POINT (2140902.157835192 628805.7582196873),0.12010787253856375,0.21592128047121972,0.877417552960208,0.4455375611787575,2.575862286921274,4.234659781955159
94,"1111_1st",POINT (2228130.205535057 621795.4956189356),0.43520220216312216,0.4981344401315123,0.4331603530140059,0.20871587311292933,0.44881866240271906,0.5511384666164267
95,"1112_1st",POINT (2264659.5032209894 640227.5463584351),0.005648905049000243,0.4482435962261883,0.26453069487033976,0.12497942052183998,0.21507352753799117,0.2586634121524536
96,"1113_1st",POINT (2262633.2134118774 701129.7745370762),0.0,0.009895005330206406,0.199820430619718,0.09369965332328464,0.47066468048051563,0.936117311736143
97,"1114_1st",POINT (2120297.4265457513 637152.2730495906),0.033216242026883044,0.11398356255596517,0.31990280271600063,0.15211783291504077,0.5974245007519914,2.1477041291417533
98,"1115_1st",POINT (2157731.304617232 603365.3761441866),0.0,0.0,0.9594112360603247,0.4919566968600561,4.717783684447207,6.067916393336851
99,"1116_1st",POINT (2197233.6300643333 643940.4166328582),0.0,0.0,0.5992162874823004,0.2944134323832859,6.248054272189952,7.229582206209761
100,"1117_1st",POINT (2188536.334820444 565166.4931680046),0.0,0.0,0.0,0.0,0.40086883088483405,1.0082241283712403
101,"1119_1st",POINT (2253519.6244013975 638018.848034635),0.8881418068065132,0.6404366825502528,1.4008512396784722,0.7575031586359283,1.076586100783841,1.3423211552522223
102,"1122_1st",POINT (2151739.2775129 615718.076354106),0.2484726417270295,0.31408256906092163,1.9059721530488845,1.0963863652232018,1.0071658350975363,0.949537192157906
103,"1123_1st",POINT (2223774.5768438526 616341.3133844052),2.646550372388644,3.6333809727466146,3.9489470436091336,2.9502369631586527,2.702564622507486,3.1254807638907565
104,"1124_1st",POINT (2265413.6879249485 645979.6752676308),0.9728646271241033,0.7383446417451484,0.5471584347205685,0.2671941700050703,0.30079633415052176,0.3446286291259654
105,"1125_1st",POINT (2217261.9908250757 601559.4191429203),0.0,0.06688213561068282,0.07399328111080927,0.03419526453231281,0.1735263367609968,0.44745858670558714
106,"1126_1st",POINT (2150616.5936473575 614248.408433055),0.21204466745133144,0.345589549492617,0.7168842724842859,0.35715355935229187,0.8286516840206861,0.6543638344117833
107,"1127_1st",POINT (2228667.30464409 626928.1243001478),0.0,0.0,0.0,0.0,0.1558140841632241,0.46235205241158994
108,"1128_1st",POINT (2260824.7521681814 638449.5304039952),0.3205128575696049,0.35488526591242137,0.43129974123333115,0.20777409728474383,0.5005678758959671,0.5264091264570571
109,"1129_1st",POINT (2262341.304589512 697507.6224640321),0.0,0.0,0.006637460200692867,0.0030437053690087353,0.24485939849853366,0.29919580341387386
110,"1131_1st",POINT (2150525.1542528295 608578.214308534),0.21618905424487905,0.2933412424899271,0.5918137037161465,0.290522948256568,1.6936139365600238,1.7074299070166217
111,"1132_1st",POINT (2231639.714514137 628895.4771934566),0.0,0.15389384759557242,1.8842566628436273,1.0809924072737773,6.916636261383258,6.991807111221197
112,"1133_1st",POINT (2182458.002712844 566791.2049251918),1.8176266507055545,1.6199451970700687,1.2818881548831194,0.6832642583882363,0.4962032588854662,0.3217768357568041
113,"1134_1st",POINT (2116942.9008863866 640235.633301064),0.283589103661211,2.68379016797083,3.839087564380179,2.8268356984599885,3.2213071043133668,2.1066950959113377
114,"1135_1st",POINT (2162487.834037524 598743.226398901),0.0,0.0,0.0860600778217312,0.03982727650016595,0.10242372706250305,1.771046022082952
115,"1136_1st",POINT (2190124.06085021 626937.3169729637),0.0,0.11635465517283852,0.8569166180991981,0.4340676635271037,1.250409315503447,1.474683942762397
116,"1138_1st",POINT (2136384.174325476 630194.6659228061),0.9442620371772475,0.945219522312152,1.024582325719815,0.5294822843810673,0.8983300413609732,1.134519848444814
117,"1140_1st",POINT (2262938.544507076 690350.7889484619),0.0,0.0,0.03091677616350199,0.014217057590430694,0.104435404998305,0.24652509812672674
118,"1141_1st",POINT (2222024.49797713 592576.6182355748),0.0,0.0019212779531617128,0.27081715025281344,0.12804309086688087,1.4564618177654796,0.9268274032442958
119,"1143_1st",POINT (2223703.7382684373 625559.275592258),0.0,0.06587815132101867,0.2970701716045744,0.14088539894774804,0.5802642606097532,0.9030530082099176
120,"1144_1st",POINT (2269676.3986615916 647836.7213035823),0.0,0.0,0.14636363918642895,0.06820884552713799,0.254066425199732,0.41434156952594325
121,"1145_1st",POINT (2262625.698658172 700185.8681719837),0.0,0.0,0.006121137718349063,0.0028067711808441673,0.24827996156238608,0.5705270987492739
122,"1146_1st",POINT (2184721.556104253 561972.841406031),0.0,0.0,0.1277059930249656,0.05938557829065336,0.45164702201829693,0.9479300057050067
123,"1147_1st",POINT (2161225.68087765 595122.2206070956),0.0,0.0,0.0,0.0,0.04329129732523463,0.31616123100387816
124,"1148_1st",POINT (2234196.834200034 688096.804113667),0.8358807383443636,0.6784396426607598,0.9057574376485487,0.4614826287498376,2.5688152930265407,2.9885647636404746
125,"1149_1st",POINT (2189261.998270001 568230.1209723112),0.6358612115835578,1.4847614491678387,1.5469370082713296,0.8514942217758407,1.0805304986162567,0.8089745476186687
126,"1150_1st",POINT (2152900.4481120273 660213.0697947829),0.3293215893193904,1.1926406146387891,3.3545211640750203,2.3182926183248247,4.909671837799536,5.8540939791346025
127,"1151_1st",POINT (2163789.202651855 594807.7626567921),0.0,0.0,0.0017446205421333596,0.0007995709019463,0.13587676434871612,0.21875733576821124
128,"1153_1st",POINT (2213204.198433554 599965.414647616),0.0,0.06252921018939171,0.1047147751803765,0.048564954767123567,0.17800270175921726,0.22626630054643776
129,"1154_1st",POINT (2149003.887406485 643487.6742270018),0.0,0.09014070675006024,2.092199462857558,1.2316104304491007,4.85283190641743,5.710986779992357
130,"1155_1st",POINT (2241623.565935343 624977.2953135122),0.03931199740807307,0.5064509466324582,0.6202129663872715,0.30548454472083864,5.296049993862359,6.100470816775117
131,"1156_1st",POINT (2265940.324047475 685366.531001826),0.0,0.10798984431735574,0.29721772763253734,0.1409577992061282,0.29824926517536315,0.3837828336999461
132,"1157_1st",POINT (2218975.9905727883 592908.931635032),0.0,0.0,0.0,0.0,0.02647108741059547,0.09346438508368964
133,"1159_1st",POINT (2226325.2757345694 623721.7600773905),0.0,0.0,0.027356291089357773,0.012574609698274872,0.13365212562734585,0.232355296148209
134,"1161_1st",POINT (2259895.634963897 698804.0661463398),0.13899223750004863,0.4159956446528881,0.6573923073806194,0.32522022235013914,2.0741632060741635,3.067666755894391
135,"1162_1st",POINT (2192413.2859016797 562473.3223629706),0.0,0.0,0.02961966114179452,0.013618543915813327,0.5728053634211882,0.9956993432050044
136,"1164_1st",POINT (2213716.8215606343 644551.9417843495),1.0082064507132935,1.8280118086151098,2.2943430771827935,1.3851057444073551,4.882050564932453,6.276195810076688
137,"1166_1st",POINT (2140106.8158147344 637165.9377320827),0.3925725342599886,1.4020727428334068,4.3801953179716335,3.4659779717261063,3.702477662931416,5.186895837094896
138,"1167_1st",POINT (2163790.711258277 593273.8157000083),0.0,0.047273403968536354,0.34005979503114847,0.162083193437661,0.7391986607652214,0.6748247317665456
139,"1168_1st",POINT (2266390.4957973994 680004.5074824065),0.0,0.010229504234098692,0.464591585429261,0.22468638071483063,0.5405200392091742,0.6562238674825526
140,"1169_1st",POINT (2211850.324572398 604506.2433991432),0.0008339010677685,0.23381129013432364,0.21263604705538208,0.09985753368983948,0.32573443504840294,1.7437690531986774
141,"1171_1st",POINT (2219405.131228192 616470.0242079084),0.0,0.01081641556428207,0.5935802603362819,0.2914507731660659,2.428784784020443,3.2131453862398147
142,"1173_1st",POINT (2217768.377692269 602792.6108325027),0.234892358268197,0.2846848634990048,0.2513292410320571,0.11856017937872618,0.8720446797945134,0.4920630737752594
143,"1174_1st",POINT (2141717.0822524005 628429.0575951678),0.29719485567796944,0.4397483586795955,0.47304834898378506,0.22900311203761164,1.8779230219901772,4.147615997494713
144,"1175_1st",POINT (2227625.8155109514 623254.8265209321),0.21986312507849468,0.15389744557736207,0.09017899275667733,0.04175330876343857,0.11883930597134633,0.2835200066533864
145,"1176_1st",POINT (2262580.822992462 639524.136414723),0.0,0.0000062016652352,0.07528705171496322,0.03479836555184563,0.14527305231457724,0.2863355247162672
146,"1177_1st",POINT (2265204.0346881975 695702.7977170368),0.22225525096106913,0.4321761825455059,0.6242458959415162,0.3076171592310689,0.4409557256921416,0.3364689537140955
147,"1178_1st",POINT (2114577.8373871236 634106.9948366168),0.09603292787661295,0.32474826542680796,0.6253470005420186,0.3081997679614763,0.4717607610612265,0.623462078721774
148,"1179_1st",POINT (2157368.783860057 604750.7366479739),0.3164402279998787,0.38655759666849193,1.7771626325570158,1.006189927363129,1.1538528054817727,3.10825284525678
149,"1180_1st",POINT (2196601.648556185 643497.1262648405),0.0,0.0,0.5420654433106616,0.2645486994773416,6.722333085265825,8.499741845359958
150,"1182_1st",POINT (2137784.8059170013 636599.195413202),0.0,0.020306656138297706,0.4714747615558401,0.22819924207676245,0.5232021431719529,2.1269906611067384
151,"1183_1st",POINT (2252705.09774831 638235.0757693729),0.3129594512761278,0.3920442893092505,0.9328751242545917,0.4768377671810313,1.0317575386893065,2.220503139294649
152,"1184_1st",POINT (2259646.667384525 694541.1327451731),0.06680755550381914,0.23286365048392377,1.866524204807781,1.0684789576113933,1.105822967842957,3.0975695175142857
153,"1187_1st",POINT (2224936.968343597 617782.0865233787),0.2842893453063995,0.2563853906881573,0.2424996656595849,0.11427765244075636,2.3135669714506726,2.188166517503997
