Process,Species,Covariate,Mean,SD,2.5CI,50CI,97.5CI,Rhat,ESS,5.0CI,95.0CI
Detection,Eastern Kingbird,Intercept,-0.4259,0.517,-1.5464,-0.4235,0.5727,1.0038,1381,-1.2988,0.4035
Detection,Eastern Meadowlark,Intercept,-0.8028,0.9109,-2.7117,-0.7894,0.9283,1.0128,1200,-2.408,0.6056
Detection,Eastern Phoebe,Intercept,-1.177,0.462,-2.1495,-1.1562,-0.3199,1.0172,885,-1.9783,-0.4594
Detection,Eastern Towhee,Intercept,-0.5106,0.2612,-1.0487,-0.4902,-0.0459,0.9999,1200,-0.9637,-0.1007
Detection,Eastern Wood-Pewee,Intercept,1.0331,0.1223,0.8052,1.025,1.2693,1.0424,1200,0.8365,1.2446
Detection,European Starling,Intercept,-0.5281,0.3421,-1.2287,-0.5265,0.1446,1.0038,1200,-1.0996,0.019
Detection,Field Sparrow,Intercept,0.7412,0.3972,-0.0174,0.7342,1.4963,1.0017,2673,0.0827,1.3746
Detection,Great Blue Heron,Intercept,-1.8095,0.7331,-3.3606,-1.7371,-0.5433,1.0045,629,-3.0903,-0.7061
Detection,Great Crested Flycatcher,Intercept,-1.0946,0.1917,-1.4573,-1.0999,-0.715,1.0035,968,-1.3915,-0.7678
Detection,Great Horned Owl,Intercept,-1.832,1.0549,-4.0314,-1.7836,0.1305,1.0036,841,-3.6791,-0.1941
Detection,Gray Catbird,Intercept,0.1453,0.1616,-0.1657,0.1419,0.4571,1.0039,1318,-0.1213,0.4144
Detection,Green Heron,Intercept,-1.593,1.1909,-4.1783,-1.5151,0.4943,1.0243,703,-3.7374,0.2088
Detection,Hairy Woodpecker,Intercept,-1.8215,0.2668,-2.2992,-1.8303,-1.2858,1.0337,844,-2.2324,-1.3771
Detection,Herring Gull,Intercept,-0.4965,0.9868,-2.438,-0.4534,1.3482,1.0028,1200,-2.1596,1.0347
Detection,Hermit Thrush,Intercept,0.4861,0.8077,-1.128,0.5282,1.926,1.004,1200,-0.9335,1.7616
Detection,House Finch,Intercept,-1.7819,0.435,-2.5936,-1.7881,-0.9359,1.0046,792,-2.4739,-1.0826
Detection,House Sparrow,Intercept,-0.2879,0.2938,-0.8772,-0.2866,0.269,1.0007,1200,-0.7804,0.1639
Detection,Hooded Warbler,Intercept,0.1743,0.199,-0.2247,0.1791,0.5526,1.009,1200,-0.1571,0.5033
Detection,House Wren,Intercept,0.4696,0.1582,0.1633,0.4669,0.7716,1.0013,1266,0.2166,0.7288
Detection,Indigo Bunting,Intercept,0.0818,0.1708,-0.2602,0.0756,0.4212,1.0052,1200,-0.199,0.3729
Detection,Killdeer,Intercept,-1.0453,0.6136,-2.2869,-1.0078,0.0688,0.9999,1200,-2.1049,-0.1194
Detection,Louisiana Waterthrush,Intercept,-0.94,0.5136,-2.0078,-0.9096,-0.0361,1.0013,1011,-1.788,-0.1809
Detection,Mallard,Intercept,-1.7359,0.7859,-3.3455,-1.6909,-0.3597,1.0031,814,-3.1162,-0.5348
Detection,Mourning Dove,Intercept,-1.373,0.3681,-2.0711,-1.3741,-0.6674,1.0053,1200,-1.9661,-0.7663
Detection,Northern Cardinal,Intercept,0.8344,0.1191,0.5972,0.8311,1.0709,1.0017,1200,0.6361,1.0377
Detection,Northern Flicker,Intercept,-1.6065,0.3053,-2.1755,-1.6071,-0.9734,1.0042,910,-2.0942,-1.089
Detection,Northern Parula,Intercept,-1.6832,1.1421,-4.2563,-1.6343,0.255,1.0323,488,-3.5748,0.0412
Detection,Northern Rough-winged Swallow,Intercept,-1.5844,0.6047,-2.7914,-1.5544,-0.4731,1.0101,1000,-2.5867,-0.6355
Detection,Orchard Oriole,Intercept,-1.0778,0.422,-1.8805,-1.0781,-0.248,1.002,1604,-1.7999,-0.3794
Detection,Ovenbird,Intercept,-0.2175,0.4368,-1.1273,-0.2156,0.5808,1.0148,1200,-0.9343,0.4676
Detection,Pileated Woodpecker,Intercept,-1.7939,0.2926,-2.2978,-1.8102,-1.166,1.0082,641,-2.2343,-1.2863
Detection,Purple Finch,Intercept,-1.6809,1.0879,-3.914,-1.6493,0.2856,1.0167,723,-3.5577,-0.0449
Detection,Purple Martin,Intercept,-1.4131,1.3189,-3.9484,-1.3748,1.1866,1.0129,1021,-3.5764,0.7412
Detection,Rose-breasted Grosbeak,Intercept,-1.282,0.3193,-1.9175,-1.27,-0.6775,1.0029,831,-1.8427,-0.7788
Detection,Ring-billed Gull,Intercept,-0.8425,0.5527,-2.0342,-0.8117,0.1539,1.0151,1053,-1.8149,0.0483
Detection,Red-breasted Nuthatch,Intercept,-1.6912,1.0299,-3.7721,-1.6668,0.2901,0.9998,1092,-3.4807,-0.0126
Detection,Red-bellied Woodpecker,Intercept,0.358,0.1095,0.1533,0.358,0.5727,1.0065,1337,0.1751,0.5368
Detection,Red-eyed Vireo,Intercept,0.9842,0.1144,0.7577,0.9844,1.214,1.0289,1200,0.7968,1.1759
Detection,Red-headed Woodpecker,Intercept,-1.7817,0.7618,-3.3543,-1.7806,-0.3696,1.0035,998,-3.0924,-0.5619
Detection,Rock Pigeon,Intercept,-1.8682,1.0688,-4.204,-1.7956,0.0074,1.0131,390,-3.8042,-0.2173
Detection,Red-shouldered Hawk,Intercept,-2.6582,0.6272,-3.7285,-2.7091,-1.3702,1.0173,304,-3.5864,-1.5345
Detection,Red-tailed Hawk,Intercept,-2.2143,0.645,-3.5314,-2.1812,-0.9582,1.007,490,-3.3509,-1.2028
Detection,Ruby-throated Hummingbird,Intercept,-2.4333,0.2846,-2.9329,-2.4539,-1.8577,1.0373,902,-2.8739,-1.94
Detection,Red-winged Blackbird,Intercept,0.5903,0.1916,0.2026,0.5902,0.9475,1.0089,1200,0.2714,0.8971
Detection,Savannah Sparrow,Intercept,-0.5067,1.0106,-2.7329,-0.4332,1.3259,1.0015,1349,-2.3171,1.0247
Detection,Scarlet Tanager,Intercept,-0.5856,0.1716,-0.9223,-0.5863,-0.2433,1.0057,1399,-0.8711,-0.2987
Detection,Song Sparrow,Intercept,0.8693,0.146,0.5956,0.8656,1.1601,1.0009,1314,0.6389,1.1146
Detection,Swamp Sparrow,Intercept,0.3463,0.5693,-0.725,0.3509,1.4224,0.9998,1200,-0.5969,1.2625
Detection,Tennessee Warbler,Intercept,-1.4823,1.2862,-4.0232,-1.4338,1.0263,1.0003,727,-3.628,0.5522
Detection,Tree Swallow,Intercept,-0.7958,0.5272,-1.8733,-0.7727,0.1861,1.0165,1236,-1.6869,0.0456
Detection,Tufted Titmouse,Intercept,0.6432,0.1151,0.4151,0.6407,0.8744,0.9996,1200,0.4561,0.8332
Detection,Turkey Vulture,Intercept,-2.3918,0.6017,-3.443,-2.421,-1.1466,1.0011,713,-3.2951,-1.3724
Detection,Veery,Intercept,-1.2335,0.5002,-2.2542,-1.2252,-0.2688,1.0012,1097,-2.0955,-0.4161
Detection,Virginia Rail,Intercept,-1.4301,1.2677,-3.7279,-1.4512,1.1068,1.0044,1082,-3.413,0.6684
Detection,Warbling Vireo,Intercept,-0.0566,0.281,-0.6227,-0.0449,0.4646,1.009,1075,-0.5466,0.3785
Detection,White-breasted Nuthatch,Intercept,-0.2897,0.1229,-0.5224,-0.2893,-0.0426,1.0067,1200,-0.4867,-0.0876
Detection,White-eyed Vireo,Intercept,0.2124,1.0107,-1.7504,0.2203,2.218,1.0018,1378,-1.3907,1.834
Detection,Willow Flycatcher,Intercept,-0.2279,0.4518,-1.1178,-0.2333,0.631,1.0007,1200,-0.984,0.5102
Detection,Wild Turkey,Intercept,-2.3577,1.026,-4.4212,-2.2277,-0.5249,1.0094,244,-4.1271,-0.7692
Detection,Winter Wren,Intercept,-0.8831,0.9195,-2.763,-0.8524,0.8266,1.0072,1200,-2.4375,0.6038
Detection,Wood Duck,Intercept,-1.9487,0.9762,-4.0137,-1.9041,-0.1195,1.0112,758,-3.6099,-0.4563
Detection,Wood Thrush,Intercept,-0.2238,0.1542,-0.5331,-0.2192,0.0651,1.0025,1200,-0.4865,0.0284
Detection,Yellow-billed Cuckoo,Intercept,-2.4308,0.866,-4.1375,-2.3516,-0.8437,1.015,439,-3.8835,-1.0517
Detection,Yellow Warbler,Intercept,-0.0747,0.2196,-0.5273,-0.081,0.3536,0.9998,1200,-0.4413,0.2917
Detection,Yellow-throated Vireo,Intercept,-1.5489,0.5486,-2.7126,-1.5004,-0.6033,1.0109,783,-2.546,-0.7386
Detection,Yellow-throated Warbler,Intercept,-1.3813,0.7168,-2.831,-1.3521,-0.1828,0.9999,1200,-2.6266,-0.3127
Detection,Acadian Flycatcher,day,0.1026,0.1255,-0.1482,0.1016,0.3477,1.0017,1132,-0.1065,0.3107
Detection,Alder Flycatcher,day,0.1481,0.1864,-0.2255,0.1487,0.5221,1.0051,2082,-0.1566,0.4688
Detection,American Crow,day,0.2722,0.1209,0.0325,0.2709,0.5067,1,1200,0.0746,0.4776
Detection,American Goldfinch,day,0.1227,0.0935,-0.0691,0.1233,0.2949,1.0032,1200,-0.0327,0.2717
Detection,American Kestrel,day,0.1463,0.1946,-0.2306,0.1425,0.5125,1,1200,-0.163,0.4623
Detection,American Redstart,day,0.253,0.1843,-0.1141,0.2557,0.611,1.0068,1200,-0.0499,0.5485
Detection,American Robin,day,0.2043,0.101,0.0104,0.2035,0.3985,1.0121,1200,0.0492,0.3725
Detection,American Woodcock,day,0.1518,0.1954,-0.2041,0.1541,0.5291,1.0057,1257,-0.1531,0.4795
Detection,Barred Owl,day,0.2032,0.1915,-0.1609,0.2044,0.5966,1.0031,1200,-0.0997,0.5248
Detection,Bald Eagle,day,0.1967,0.1866,-0.1656,0.1999,0.5562,1.0033,1418,-0.1096,0.4964
Detection,Bank Swallow,day,0.158,0.1848,-0.2137,0.1575,0.5207,1.0013,1200,-0.1417,0.4551
Detection,Baltimore Oriole,day,0.0867,0.1257,-0.1536,0.0859,0.3362,1,1200,-0.1127,0.295
Detection,Barn Swallow,day,0.0642,0.166,-0.2617,0.0644,0.3993,1.0084,1200,-0.2116,0.3327
Detection,Black-capped Chickadee,day,0.0711,0.0904,-0.1141,0.0703,0.2438,1.0065,1200,-0.0804,0.218
Detection,Belted Kingfisher,day,0.1686,0.1431,-0.1267,0.1689,0.4499,1.002,1200,-0.065,0.397
Detection,Blue-gray Gnatcatcher,day,-0.0333,0.114,-0.2539,-0.0344,0.197,1.0036,1200,-0.2174,0.1584
Detection,Brown-headed Cowbird,day,0.368,0.0978,0.1782,0.3705,0.5592,1,1200,0.2083,0.5268
Detection,Blue-headed Vireo,day,0.1632,0.195,-0.2171,0.1741,0.5375,0.9993,1320,-0.1711,0.4793
Detection,Blue Jay,day,0.0654,0.0953,-0.114,0.064,0.253,1,1200,-0.0872,0.2266
Detection,Bobolink,day,0.1712,0.1931,-0.2263,0.173,0.5382,1.0121,1200,-0.1542,0.4783
Detection,Brown Creeper,day,0.1818,0.1735,-0.1647,0.1838,0.5091,1.0024,1200,-0.0896,0.4545
Detection,Brown Thrasher,day,0.1338,0.1802,-0.221,0.1362,0.4843,0.9997,1200,-0.1772,0.431
Detection,Black-throated Green Warbler,day,0.1548,0.1937,-0.2259,0.1531,0.5481,1.0031,1200,-0.1679,0.4663
Detection,Broad-winged Hawk,day,0.1621,0.1894,-0.1965,0.1606,0.5382,1.0186,1418,-0.1479,0.4763
Detection,Blue-winged Warbler,day,0.1574,0.184,-0.1982,0.1609,0.5044,1.0119,1200,-0.1466,0.448
Detection,Canada Goose,day,0.0535,0.1704,-0.3054,0.0578,0.3745,1.0014,1399,-0.2416,0.3191
Detection,Carolina Wren,day,0.4408,0.138,0.1845,0.4434,0.7262,1.0004,1200,0.2159,0.6782
Detection,Cedar Waxwing,day,0.2093,0.1282,-0.0382,0.2082,0.4662,1.018,1200,0.0021,0.4224
Detection,Cerulean Warbler,day,0.1657,0.1951,-0.2362,0.1645,0.5388,1.0055,1200,-0.1567,0.4793
Detection,Chipping Sparrow,day,0.2249,0.1437,-0.0687,0.226,0.4971,1.0059,1200,-0.0208,0.4537
Detection,Chimney Swift,day,0.0713,0.1091,-0.1406,0.0673,0.2809,1.0048,1200,-0.1062,0.2508
Detection,Cliff Swallow,day,0.1672,0.1905,-0.2114,0.1697,0.5544,1.0028,1200,-0.1527,0.4677
Detection,Common Grackle,day,0.3879,0.1238,0.157,0.3868,0.6386,1.0038,1200,0.1841,0.5928
Detection,Cooper's Hawk,day,0.216,0.1767,-0.1251,0.2158,0.5579,0.9997,1200,-0.0718,0.5086
Detection,Common Yellowthroat,day,0.1235,0.1422,-0.1657,0.1253,0.4012,1.0042,1200,-0.1133,0.3525
Detection,Dark-eyed Junco,day,0.0273,0.1809,-0.3346,0.0317,0.3641,1.0253,1200,-0.2723,0.3136
Detection,Downy Woodpecker,day,0.347,0.0957,0.1574,0.3475,0.5397,1.0099,1200,0.1918,0.5072
Detection,Eastern Bluebird,day,0.1486,0.1557,-0.1311,0.1421,0.4661,1.0031,1200,-0.0902,0.4146
Detection,Eastern Kingbird,day,0.0667,0.1789,-0.2974,0.0679,0.4033,1.0131,1460,-0.2254,0.3529
Detection,Eastern Meadowlark,day,0.1259,0.2009,-0.2905,0.137,0.5066,1.0065,1390,-0.2161,0.4346
Detection,Eastern Phoebe,day,-0.0711,0.1822,-0.4337,-0.0646,0.2845,1.0021,1200,-0.3803,0.2172
Detection,Eastern Towhee,day,0.1596,0.1501,-0.1362,0.1611,0.4602,1.0123,1200,-0.0911,0.4052
Detection,Eastern Wood-Pewee,day,0.365,0.1063,0.1659,0.3668,0.5759,1.0237,1200,0.1947,0.5401
Detection,European Starling,day,0.0412,0.1599,-0.3012,0.0475,0.3342,0.9993,1269,-0.2311,0.2928
Detection,Field Sparrow,day,0.1501,0.1888,-0.2282,0.1541,0.521,1.0122,1200,-0.1592,0.4475
Detection,Great Blue Heron,day,0.0894,0.181,-0.2791,0.0946,0.4308,1.006,1200,-0.206,0.3712
Detection,Great Crested Flycatcher,day,0.0881,0.1045,-0.1139,0.0853,0.2973,1.0035,1343,-0.0855,0.2626
Detection,Great Horned Owl,day,0.1762,0.19,-0.1962,0.1805,0.5506,1.0095,1200,-0.1439,0.4876
Detection,Gray Catbird,day,0.1497,0.1137,-0.0669,0.1499,0.3709,1.0043,1200,-0.0379,0.3407
Detection,Green Heron,day,0.1501,0.1891,-0.2233,0.1492,0.5222,1.0023,1200,-0.1616,0.4525
Detection,Hairy Woodpecker,day,0.0724,0.1223,-0.1721,0.0758,0.3086,1.0186,1081,-0.1273,0.2684
Detection,Herring Gull,day,0.1231,0.1939,-0.2923,0.1273,0.4831,1.0012,1200,-0.2085,0.4279
Detection,Hermit Thrush,day,0.1121,0.2,-0.2666,0.113,0.5004,1.0031,1200,-0.2217,0.4461
Detection,House Finch,day,0.1895,0.1422,-0.0854,0.1929,0.4671,1.0015,1200,-0.0471,0.4308
Detection,House Sparrow,day,0.0502,0.1457,-0.233,0.0534,0.3349,1.001,1081,-0.1931,0.2878
Detection,Hooded Warbler,day,0.0684,0.1475,-0.243,0.0736,0.3521,1.004,1200,-0.1755,0.3016
Detection,House Wren,day,-0.0599,0.1309,-0.3242,-0.0584,0.1883,1.0004,1200,-0.2793,0.1519
Detection,Indigo Bunting,day,0.2065,0.1249,-0.0332,0.207,0.4631,0.9998,1200,0.0036,0.4073
Detection,Killdeer,day,0.06,0.1795,-0.3259,0.0618,0.3916,1.0006,1200,-0.2429,0.3436
Detection,Louisiana Waterthrush,day,0.1254,0.1759,-0.227,0.1221,0.479,0.9997,1320,-0.1624,0.4244
Detection,Mallard,day,0.1913,0.1757,-0.1602,0.1926,0.5378,1.0012,1058,-0.1032,0.4783
Detection,Mourning Dove,day,0.1652,0.1615,-0.14,0.1656,0.5103,1.0008,1200,-0.1113,0.4264
Detection,Northern Cardinal,day,0.2742,0.1006,0.076,0.274,0.4788,1.0065,1200,0.1178,0.438
Detection,Northern Flicker,day,0.2164,0.122,-0.0086,0.2139,0.4679,1.0089,1202,0.0193,0.4198
Detection,Northern Parula,day,0.1433,0.1843,-0.2473,0.1446,0.5019,1.004,1099,-0.1769,0.4288
Detection,Northern Rough-winged Swallow,day,0.0736,0.1641,-0.2589,0.0755,0.3889,1.0013,1200,-0.1989,0.3388
Detection,Orchard Oriole,day,0.2455,0.1751,-0.0781,0.2365,0.5999,1.0034,1200,-0.0273,0.5457
Detection,Ovenbird,day,0.1446,0.186,-0.2413,0.1438,0.4982,0.9998,1200,-0.1588,0.4547
Detection,Pileated Woodpecker,day,0.1742,0.1271,-0.0623,0.1698,0.4337,1.0192,1178,-0.0212,0.3902
Detection,Purple Finch,day,0.1572,0.1847,-0.1816,0.1577,0.5212,1.0068,1200,-0.1426,0.4694
Detection,Purple Martin,day,0.1713,0.1897,-0.2228,0.1684,0.5644,1.006,1200,-0.1304,0.4815
Detection,Rose-breasted Grosbeak,day,0.1945,0.1314,-0.047,0.1909,0.4561,1.0099,1200,-0.0133,0.4116
Detection,Ring-billed Gull,day,0.0809,0.1704,-0.276,0.0862,0.4034,1.0076,982,-0.2073,0.3465
Detection,Red-breasted Nuthatch,day,0.1572,0.1919,-0.2344,0.156,0.5011,1.0033,1200,-0.1669,0.4609
Detection,Red-bellied Woodpecker,day,0.3016,0.0928,0.1138,0.3019,0.4839,1.0018,1076,0.1497,0.4545
Detection,Red-eyed Vireo,day,0.0857,0.0983,-0.1015,0.0849,0.2857,1.004,1200,-0.0751,0.248
Detection,Red-headed Woodpecker,day,0.2426,0.1777,-0.1131,0.2382,0.588,1.0034,1621,-0.0382,0.5293
Detection,Rock Pigeon,day,0.1367,0.1888,-0.2219,0.1336,0.5122,1.0062,1200,-0.1713,0.4518
Detection,Red-shouldered Hawk,day,0.0343,0.1661,-0.2966,0.0379,0.3347,1.0045,1200,-0.2536,0.2892
Detection,Red-tailed Hawk,day,0.2849,0.1673,-0.0447,0.2829,0.609,0.9998,1200,0.01,0.5554
Detection,Ruby-throated Hummingbird,day,0.3799,0.1376,0.1136,0.3745,0.6541,1.0087,1200,0.1549,0.6124
Detection,Red-winged Blackbird,day,0.2452,0.1381,-0.0285,0.2415,0.5276,1.0099,1200,0.0135,0.4847
Detection,Savannah Sparrow,day,0.12,0.1844,-0.218,0.1166,0.4687,1.0028,1200,-0.1613,0.4346
Detection,Scarlet Tanager,day,0.0415,0.1094,-0.1657,0.0374,0.2559,1.0059,1200,-0.139,0.2204
Detection,Song Sparrow,day,0.1996,0.1178,-0.0399,0.1964,0.4334,1.0037,1200,0.0063,0.3898
Detection,Swamp Sparrow,day,0.1783,0.18,-0.1826,0.1796,0.5423,1.0078,797,-0.1088,0.4855
Detection,Tennessee Warbler,day,0.1517,0.1959,-0.228,0.1566,0.5295,1.0011,1200,-0.1706,0.4628
Detection,Tree Swallow,day,0.1595,0.1795,-0.1912,0.1611,0.5162,1.0034,1200,-0.1504,0.4478
Detection,Tufted Titmouse,day,0.3879,0.0954,0.2078,0.3868,0.5791,1.0047,1200,0.2276,0.5399
Detection,Turkey Vulture,day,0.0627,0.1724,-0.2666,0.0682,0.3897,1.006,1086,-0.2168,0.3268
Detection,Veery,day,0.2092,0.1625,-0.1016,0.2109,0.5347,1.0104,819,-0.0487,0.478
Detection,Virginia Rail,day,0.1539,0.1884,-0.2225,0.1546,0.5086,1.0065,1200,-0.1551,0.4479
Detection,Warbling Vireo,day,0.2417,0.161,-0.06,0.2418,0.5737,1.0137,1200,-0.022,0.509
Detection,White-breasted Nuthatch,day,0.1494,0.0913,-0.0282,0.1469,0.3241,0.9995,1200,0.0032,0.2985
Detection,White-eyed Vireo,day,0.2345,0.1965,-0.1545,0.2309,0.6171,1.0043,804,-0.0846,0.5542
Detection,Willow Flycatcher,day,0.0748,0.1901,-0.3042,0.0796,0.4539,1.0014,1200,-0.2385,0.3868
Detection,Wild Turkey,day,0.1169,0.1791,-0.2328,0.1168,0.4706,1.0033,1200,-0.1688,0.4136
Detection,Winter Wren,day,0.1113,0.1891,-0.2744,0.1163,0.4693,1.0044,1816,-0.2204,0.417
Detection,Wood Duck,day,0.1783,0.1899,-0.1823,0.1819,0.559,1.0044,1200,-0.143,0.4777
Detection,Wood Thrush,day,0.185,0.1067,-0.0192,0.1869,0.3836,1.0014,1135,0.0092,0.3497
Detection,Yellow-billed Cuckoo,day,0.1826,0.1731,-0.1626,0.1919,0.5015,1.0004,1323,-0.1037,0.4578
Detection,Yellow Warbler,day,0.1546,0.1392,-0.1175,0.1574,0.4285,1.0011,1200,-0.0806,0.3871
Detection,Yellow-throated Vireo,day,0.2122,0.1698,-0.1199,0.2129,0.5537,1.0051,1617,-0.0652,0.4822
Detection,Yellow-throated Warbler,day,0.1028,0.1808,-0.2828,0.1112,0.4482,1.0062,1200,-0.206,0.3956
